Year_of_Study,Voting_Preference,Income_Group,Income_Inequality,Income_Inequality_Change_Level,Unemployment_Past_Year,Unemployment_Past_Year_Change_Level,Unemployment_Next_Year,Thermometer_Business,Thermometer_Labor_Union,Thermometer_Middle_Class,Thermometer_Welfare,Thermometer_Poor,State_Code_FIPS,State_Code
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Same,70.0,70.0,,,97.0,12.0,FL
2016,Republican,Middle Income,Same,3.0,Worse,4.0,Better,70.0,60.0,,,60.0,18.0,IN
2016,Republican,Low Income,Same,3.0,Same,3.0,Same,51.0,14.0,,,99.0,25.0,MA
2016,,Low Income,Same,3.0,Same,3.0,Same,50.0,50.0,,,70.0,29.0,MO
2016,,Low Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,37.0,NC
2016,,Low Income,Larger,1.0,Worse,4.0,Same,99.0,99.0,,,99.0,45.0,SC
2016,,Low Income,Same,3.0,Worse,5.0,Worse,70.0,70.0,,,97.0,54.0,WV
2016,Republican,Middle Income,Larger,2.0,Same,3.0,Same,87.0,72.0,,,86.0,12.0,FL
2016,,Middle Income,Larger,1.0,Worse,5.0,Better,40.0,50.0,,,70.0,35.0,NM
2016,,Low Income,Larger,1.0,Better,2.0,Same,35.0,60.0,,,70.0,29.0,MO
2016,Republican,Low Income,Same,3.0,Same,3.0,Worse,86.0,60.0,,,85.0,39.0,OH
2016,Republican,Upper Middle Income,Larger,2.0,Better,2.0,Better,40.0,60.0,,,70.0,27.0,MN
2016,Republican,Upper Middle Income,Larger,2.0,Worse,4.0,Worse,40.0,50.0,,,60.0,18.0,IN
2016,,Low Income,Larger,1.0,Better,2.0,Same,60.0,70.0,,,50.0,39.0,OH
2016,,Low Income,Larger,1.0,Better,2.0,Same,80.0,75.0,,,0.0,36.0,NY
2016,,Low Income,Same,3.0,Same,3.0,Same,50.0,60.0,,,48.0,39.0,OH
2016,,Upper Middle Income,Same,3.0,Better,2.0,Same,54.0,41.0,,,88.0,17.0,IL
2016,,Low Income,Larger,1.0,Better,2.0,Better,29.0,78.0,,,90.0,26.0,MI
2016,,Low Income,Larger,1.0,Same,3.0,Worse,0.0,85.0,,,97.0,26.0,MI
2016,Republican,High Income,Larger,2.0,Same,3.0,Same,85.0,15.0,,,85.0,36.0,NY
2016,Democrat,Upper Middle Income,Larger,2.0,Same,3.0,Same,50.0,70.0,,,50.0,24.0,MD
2016,,Low Income,Same,3.0,Same,3.0,Same,97.0,85.0,,,70.0,6.0,CA
2016,Republican,Upper Middle Income,Larger,2.0,Worse,4.0,Same,6.0,50.0,,,86.0,34.0,NJ
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Same,60.0,97.0,,,97.0,48.0,TX
2016,,Low Income,Larger,2.0,Worse,4.0,Better,51.0,71.0,,,52.0,39.0,OH
2016,Democrat,Upper Middle Income,Larger,2.0,Same,3.0,Same,50.0,60.0,,,50.0,11.0,DC
2016,Democrat,Low Income,Larger,1.0,Better,2.0,Same,40.0,88.0,,,99.0,34.0,NJ
2016,,Upper Middle Income,Same,3.0,Better,2.0,Same,99.0,99.0,,,99.0,36.0,NY
2016,,Low Income,Larger,1.0,Worse,5.0,Worse,40.0,31.0,,,85.0,12.0,FL
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,41.0,79.0,,,87.0,50.0,VT
2016,,Middle Income,Larger,2.0,Worse,4.0,Same,99.0,99.0,,,99.0,35.0,NM
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Same,40.0,15.0,,,40.0,8.0,CO
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Better,73.0,71.0,,,73.0,51.0,VA
2016,Republican,Low Income,Larger,1.0,Worse,4.0,Worse,1.0,85.0,,,61.0,42.0,PA
2016,Republican,Middle Income,Larger,2.0,Same,3.0,Same,70.0,15.0,,,85.0,55.0,WI
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Same,15.0,15.0,,,97.0,10.0,DE
2016,,Low Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,47.0,TN
2016,Republican,Middle Income,Larger,2.0,Same,3.0,Worse,60.0,50.0,,,50.0,40.0,OK
2016,Republican,Middle Income,Same,3.0,Same,3.0,Same,50.0,97.0,,,97.0,20.0,KS
2016,Republican,Low Income,Larger,2.0,Better,2.0,Better,99.0,50.0,,,85.0,55.0,WI
2016,Democrat,Low Income,Larger,1.0,Better,2.0,Better,40.0,85.0,,,85.0,39.0,OH
2016,Republican,Low Income,Larger,1.0,Same,3.0,Worse,60.0,40.0,,,60.0,39.0,OH
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,47.0,97.0,,,97.0,45.0,SC
2016,Republican,Middle Income,Same,3.0,Same,3.0,Same,85.0,50.0,,,97.0,49.0,UT
2016,,High Income,Larger,2.0,Better,2.0,Better,70.0,20.0,,,70.0,25.0,MA
2016,Democrat,Low Income,Same,3.0,Better,2.0,Better,52.0,17.0,,,62.0,36.0,NY
2016,Republican,Middle Income,Larger,2.0,Worse,5.0,Same,97.0,15.0,,,97.0,18.0,IN
2016,Republican,Upper Middle Income,Larger,2.0,Better,2.0,Same,50.0,78.0,,,77.0,18.0,IN
2016,,Upper Middle Income,Same,3.0,Better,2.0,Same,99.0,99.0,,,99.0,25.0,MA
2016,Republican,Middle Income,Same,3.0,Same,3.0,Same,65.0,15.0,,,81.0,26.0,MI
2016,,Middle Income,Larger,1.0,Better,2.0,Better,99.0,99.0,,,99.0,6.0,CA
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,50.0,60.0,,,50.0,25.0,MA
2016,Republican,Upper Middle Income,Same,3.0,Better,2.0,Same,80.0,50.0,,,50.0,49.0,UT
2016,,Middle Income,Smaller,5.0,Same,3.0,Same,50.0,30.0,,,50.0,12.0,FL
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,50.0,85.0,,,70.0,25.0,MA
2016,Democrat,Upper Middle Income,Larger,1.0,Better,1.0,Better,0.0,50.0,,,60.0,25.0,MA
2016,Republican,Middle Income,Larger,1.0,Same,3.0,Better,0.0,50.0,,,97.0,47.0,TN
2016,Republican,Low Income,Larger,1.0,Worse,5.0,Same,50.0,99.0,,,70.0,36.0,NY
2016,Republican,Middle Income,Larger,2.0,Worse,4.0,Worse,30.0,30.0,,,15.0,42.0,PA
2016,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Same,40.0,55.0,,,75.0,34.0,NJ
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,40.0,70.0,,,71.0,12.0,FL
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Same,99.0,99.0,,,99.0,32.0,NV
2016,Democrat,High Income,Larger,1.0,Same,3.0,Same,85.0,40.0,,,70.0,42.0,PA
2016,,Middle Income,Larger,1.0,Better,1.0,Same,40.0,61.0,,,50.0,37.0,NC
2016,Democrat,Upper Middle Income,Larger,2.0,Better,2.0,Better,31.0,71.0,,,50.0,34.0,NJ
2016,,Low Income,Larger,2.0,Worse,4.0,Same,30.0,85.0,,,60.0,17.0,IL
2016,Republican,Low Income,Smaller,4.0,Same,3.0,Same,70.0,30.0,,,97.0,13.0,GA
2016,Democrat,Low Income,Same,3.0,Better,1.0,Worse,84.0,97.0,,,97.0,20.0,KS
2016,,Middle Income,Larger,1.0,Same,3.0,Better,60.0,30.0,,,75.0,12.0,FL
2016,Democrat,Middle Income,Same,3.0,Same,3.0,Same,96.0,97.0,,,71.0,17.0,IL
2016,,Low Income,Larger,1.0,Worse,5.0,Worse,70.0,49.0,,,69.0,55.0,WI
2016,,Middle Income,Same,3.0,Worse,5.0,Worse,30.0,70.0,,,60.0,42.0,PA
2016,,Low Income,Larger,2.0,Same,3.0,Worse,9.0,60.0,,,50.0,37.0,NC
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Same,50.0,31.0,,,52.0,48.0,TX
2016,Republican,Middle Income,Larger,1.0,Same,3.0,Same,50.0,32.0,,,50.0,13.0,GA
2016,Republican,Low Income,Same,3.0,Worse,4.0,Same,85.0,0.0,,,60.0,48.0,TX
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,30.0,70.0,,,85.0,13.0,GA
2016,Democrat,Middle Income,Larger,1.0,Same,3.0,Same,70.0,85.0,,,85.0,37.0,NC
2016,Democrat,Upper Middle Income,Larger,2.0,Same,3.0,Same,15.0,60.0,,,50.0,48.0,TX
2016,,Low Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,39.0,OH
2016,Democrat,Middle Income,Larger,1.0,Same,3.0,Same,30.0,85.0,,,70.0,27.0,MN
2016,,Low Income,Larger,2.0,Same,3.0,Worse,37.0,23.0,,,60.0,48.0,TX
2016,Democrat,Upper Middle Income,Larger,2.0,Worse,4.0,Same,41.0,12.0,,,73.0,40.0,OK
2016,,Middle Income,Larger,2.0,Worse,4.0,Same,99.0,99.0,,,99.0,39.0,OH
2016,,Upper Middle Income,Same,3.0,Same,3.0,Same,99.0,99.0,,,99.0,36.0,NY
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Worse,85.0,0.0,,,85.0,12.0,FL
2016,Republican,Middle Income,Larger,1.0,Better,2.0,Same,31.0,32.0,,,16.0,17.0,IL
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Same,60.0,70.0,,,97.0,29.0,MO
2016,,Upper Middle Income,Larger,2.0,Better,2.0,Same,80.0,30.0,,,70.0,49.0,UT
2016,Republican,Middle Income,Larger,1.0,Same,3.0,Same,70.0,40.0,,,51.0,41.0,OR
2016,Republican,Middle Income,Larger,1.0,Worse,5.0,Worse,70.0,50.0,,,85.0,53.0,WA
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,30.0,71.0,,,97.0,35.0,NM
2016,,Middle Income,Same,3.0,Same,3.0,Same,99.0,99.0,,,99.0,48.0,TX
2016,,Low Income,Larger,1.0,Same,3.0,Same,35.0,52.0,,,69.0,6.0,CA
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,70.0,60.0,,,50.0,48.0,TX
2016,,Low Income,Larger,1.0,Same,3.0,Worse,99.0,99.0,,,99.0,40.0,OK
2016,Republican,Middle Income,Larger,1.0,Same,3.0,Same,70.0,40.0,,,50.0,25.0,MA
2016,,Middle Income,Larger,1.0,Same,3.0,Same,40.0,44.0,,,56.0,27.0,MN
2016,,Low Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,39.0,OH
2016,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Same,30.0,51.0,,,50.0,27.0,MN
2016,Republican,Middle Income,Larger,1.0,Worse,4.0,Worse,50.0,50.0,,,50.0,6.0,CA
2016,Republican,Middle Income,Larger,1.0,Same,3.0,Same,40.0,60.0,,,70.0,17.0,IL
2016,,Low Income,Larger,1.0,Same,3.0,Better,99.0,99.0,,,99.0,48.0,TX
2016,Republican,Upper Middle Income,Same,3.0,Worse,4.0,Same,99.0,61.0,,,97.0,47.0,TN
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,50.0,97.0,,,70.0,29.0,MO
2016,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Same,15.0,50.0,,,85.0,17.0,IL
2016,,Low Income,Larger,1.0,Worse,4.0,Worse,99.0,99.0,,,99.0,28.0,MS
2016,,Upper Middle Income,Larger,1.0,Better,1.0,Same,99.0,99.0,,,99.0,54.0,WV
2016,Democrat,Middle Income,Larger,1.0,Better,2.0,Better,1.0,64.0,,,84.0,6.0,CA
2016,,Low Income,Same,3.0,Same,3.0,Same,99.0,99.0,,,99.0,35.0,NM
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Worse,50.0,50.0,,,60.0,55.0,WI
2016,,Upper Middle Income,Larger,2.0,Better,1.0,Worse,57.0,52.0,,,63.0,27.0,MN
2016,,Low Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,99.0,28.0,MS
2016,,Low Income,Larger,1.0,Better,1.0,Same,99.0,99.0,,,99.0,17.0,IL
2016,Republican,Middle Income,Same,3.0,Worse,4.0,Worse,40.0,40.0,,,60.0,51.0,VA
2016,,Low Income,Larger,1.0,Same,3.0,Same,0.0,85.0,,,97.0,12.0,FL
2016,,Low Income,Larger,1.0,Worse,4.0,Worse,61.0,71.0,,,97.0,42.0,PA
2016,Republican,Middle Income,Same,3.0,Worse,5.0,Same,63.0,54.0,,,86.0,40.0,OK
2016,Democrat,Middle Income,Larger,2.0,Better,2.0,Same,70.0,70.0,,,85.0,12.0,FL
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,49.0,43.0,,,56.0,51.0,VA
2016,Democrat,Middle Income,Larger,1.0,Better,2.0,Better,40.0,60.0,,,60.0,37.0,NC
2016,Republican,Upper Middle Income,Larger,2.0,Worse,5.0,Same,71.0,60.0,,,70.0,4.0,AZ
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Same,50.0,30.0,,,50.0,10.0,DE
2016,,Low Income,Larger,1.0,Better,2.0,Worse,40.0,40.0,,,50.0,4.0,AZ
2016,Democrat,Middle Income,Same,3.0,Same,3.0,Same,15.0,97.0,,,70.0,22.0,LA
2016,,Low Income,Larger,1.0,Same,3.0,Same,18.0,0.0,,,62.0,47.0,TN
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,40.0,70.0,,,85.0,25.0,MA
2016,,Upper Middle Income,Larger,2.0,Same,3.0,Same,52.0,50.0,,,73.0,48.0,TX
2016,Democrat,High Income,Larger,2.0,Better,2.0,Same,50.0,60.0,,,65.0,53.0,WA
2016,,Low Income,Larger,1.0,Better,2.0,Same,50.0,50.0,,,50.0,12.0,FL
2016,Republican,Middle Income,Larger,1.0,Worse,5.0,Worse,50.0,60.0,,,50.0,18.0,IN
2016,,Middle Income,Same,3.0,Better,1.0,Better,50.0,60.0,,,50.0,27.0,MN
2016,,Middle Income,Larger,1.0,Same,3.0,Same,99.0,42.0,,,99.0,55.0,WI
2016,,Middle Income,Larger,1.0,Same,3.0,Same,60.0,60.0,,,62.0,55.0,WI
2016,,Low Income,Larger,1.0,Worse,4.0,Same,17.0,52.0,,,60.0,38.0,ND
2016,Democrat,Upper Middle Income,Larger,2.0,Same,3.0,Better,40.0,52.0,,,97.0,12.0,FL
2016,Democrat,Upper Middle Income,Same,3.0,Same,3.0,Worse,31.0,97.0,,,97.0,6.0,CA
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Worse,97.0,97.0,,,97.0,13.0,GA
2016,,Low Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,99.0,6.0,CA
2016,Democrat,Middle Income,Larger,1.0,Better,2.0,Better,50.0,70.0,,,65.0,32.0,NV
2016,Republican,Low Income,Larger,1.0,Worse,4.0,Better,70.0,51.0,,,85.0,12.0,FL
2016,Democrat,Low Income,Larger,2.0,Same,3.0,Same,30.0,50.0,,,84.0,12.0,FL
2016,Republican,Upper Middle Income,Larger,2.0,Worse,5.0,Worse,0.0,30.0,,,85.0,36.0,NY
2016,,Low Income,Larger,1.0,Better,2.0,Same,50.0,71.0,,,50.0,41.0,OR
2016,Democrat,Low Income,Larger,1.0,Worse,4.0,Same,0.0,97.0,,,97.0,12.0,FL
2016,Republican,Upper Middle Income,Larger,2.0,Worse,4.0,Same,70.0,29.0,,,51.0,49.0,UT
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Better,15.0,75.0,,,90.0,53.0,WA
2016,Republican,Upper Middle Income,Larger,2.0,Same,3.0,Same,60.0,50.0,,,70.0,17.0,IL
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,40.0,17.0,,,50.0,9.0,CT
2016,Republican,Low Income,Larger,1.0,Worse,5.0,Worse,71.0,62.0,,,62.0,42.0,PA
2016,,Low Income,Larger,1.0,Better,1.0,Worse,60.0,70.0,,,70.0,9.0,CT
2016,Democrat,Low Income,Larger,1.0,Better,2.0,Same,0.0,70.0,,,97.0,53.0,WA
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,0.0,85.0,,,85.0,53.0,WA
2016,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Same,15.0,96.0,,,97.0,17.0,IL
2016,Republican,Upper Middle Income,Larger,2.0,Worse,4.0,Better,71.0,30.0,,,42.0,39.0,OH
2016,Democrat,Low Income,Larger,2.0,Same,3.0,Same,85.0,70.0,,,60.0,45.0,SC
2016,Democrat,Middle Income,Same,3.0,Better,2.0,Same,50.0,50.0,,,85.0,51.0,VA
2016,Republican,Middle Income,Larger,2.0,Worse,5.0,Same,84.0,0.0,,,50.0,35.0,NM
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,40.0,40.0,,,70.0,48.0,TX
2016,Republican,Middle Income,Same,3.0,Same,3.0,Same,30.0,50.0,,,50.0,37.0,NC
2016,,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,35.0,41.0,,,35.0,4.0,AZ
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,70.0,97.0,,,86.0,6.0,CA
2016,,Low Income,Larger,2.0,Same,3.0,Same,1.0,84.0,,,51.0,48.0,TX
2016,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Same,50.0,0.0,,,50.0,27.0,MN
2016,Democrat,Middle Income,Larger,1.0,Same,3.0,Same,40.0,50.0,,,60.0,36.0,NY
2016,Democrat,Middle Income,Smaller,4.0,Better,2.0,Same,38.0,99.0,,,59.0,24.0,MD
2016,,Low Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,99.0,19.0,IA
2016,Republican,Upper Middle Income,Larger,2.0,Worse,4.0,Same,70.0,0.0,,,85.0,18.0,IN
2016,Democrat,Low Income,Smaller,4.0,Worse,4.0,Worse,15.0,73.0,,,19.0,55.0,WI
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,25.0,99.0,,,50.0,6.0,CA
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Better,15.0,30.0,,,60.0,31.0,NE
2016,Republican,Upper Middle Income,Same,3.0,Worse,5.0,Same,85.0,0.0,,,60.0,51.0,VA
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Same,50.0,50.0,,,85.0,1.0,AL
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,0.0,55.0,,,55.0,51.0,VA
2016,Democrat,Middle Income,Same,3.0,Same,3.0,Same,30.0,97.0,,,85.0,55.0,WI
2016,,Middle Income,Larger,2.0,Worse,4.0,Same,99.0,99.0,,,99.0,51.0,VA
2016,,Middle Income,Larger,1.0,Same,3.0,Same,60.0,15.0,,,50.0,51.0,VA
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Same,71.0,52.0,,,71.0,48.0,TX
2016,Democrat,Middle Income,Larger,1.0,Same,3.0,Worse,70.0,60.0,,,85.0,26.0,MI
2016,Democrat,Middle Income,Larger,2.0,Same,3.0,Same,50.0,60.0,,,50.0,26.0,MI
2016,,Low Income,Same,3.0,Same,3.0,Same,99.0,99.0,,,99.0,31.0,NE
2016,,Low Income,Larger,1.0,Better,2.0,Better,99.0,99.0,,,99.0,39.0,OH
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,6.0,CA
2016,,Upper Middle Income,Larger,2.0,Same,3.0,Worse,40.0,60.0,,,85.0,34.0,NJ
2016,,Low Income,Larger,1.0,Better,2.0,Worse,40.0,80.0,,,97.0,17.0,IL
2016,Republican,Middle Income,Larger,2.0,Worse,5.0,Worse,41.0,32.0,,,70.0,16.0,ID
2016,,Low Income,Same,3.0,Same,3.0,Same,50.0,50.0,,,50.0,48.0,TX
2016,Democrat,Upper Middle Income,Same,3.0,Worse,4.0,Same,31.0,94.0,,,85.0,42.0,PA
2016,Democrat,Middle Income,Larger,1.0,Better,2.0,Same,51.0,80.0,,,50.0,18.0,IN
2016,,Middle Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,99.0,5.0,AR
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Same,99.0,99.0,,,99.0,29.0,MO
2016,,Middle Income,Larger,1.0,Same,3.0,Better,99.0,99.0,,,99.0,6.0,CA
2016,Republican,Middle Income,Larger,2.0,Worse,5.0,Same,60.0,60.0,,,62.0,12.0,FL
2016,,Middle Income,Larger,1.0,Better,1.0,Worse,99.0,99.0,,,99.0,6.0,CA
2016,Democrat,Middle Income,Larger,1.0,Better,2.0,Same,75.0,80.0,,,97.0,17.0,IL
2016,Republican,Upper Middle Income,Larger,1.0,Same,3.0,Better,60.0,60.0,,,97.0,31.0,NE
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Better,70.0,60.0,,,70.0,34.0,NJ
2016,Republican,Upper Middle Income,Larger,2.0,Better,2.0,Better,73.0,97.0,,,50.0,23.0,ME
2016,,Middle Income,Larger,1.0,Better,2.0,Better,99.0,99.0,,,99.0,12.0,FL
2016,,Low Income,Same,3.0,Worse,4.0,Better,52.0,51.0,,,50.0,12.0,FL
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,16.0,85.0,,,85.0,26.0,MI
2016,Republican,Low Income,Larger,1.0,Better,2.0,Same,40.0,50.0,,,60.0,55.0,WI
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,60.0,70.0,,,85.0,6.0,CA
2016,,Low Income,Larger,1.0,Same,3.0,Same,50.0,97.0,,,0.0,23.0,ME
2016,,High Income,Larger,2.0,Worse,5.0,Worse,99.0,99.0,,,99.0,36.0,NY
2016,,Upper Middle Income,Smaller,5.0,Same,3.0,Worse,99.0,99.0,,,99.0,1.0,AL
2016,,Low Income,Larger,1.0,Worse,4.0,Better,50.0,50.0,,,30.0,24.0,MD
2016,Republican,Middle Income,Larger,2.0,Worse,4.0,Worse,60.0,85.0,,,97.0,45.0,SC
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,49.0,40.0,,,88.0,47.0,TN
2016,Republican,Upper Middle Income,Larger,1.0,Better,2.0,Same,61.0,41.0,,,91.0,18.0,IN
2016,,Middle Income,Same,3.0,Worse,4.0,Worse,40.0,97.0,,,50.0,6.0,CA
2016,,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,99.0,99.0,,,99.0,42.0,PA
2016,Democrat,Low Income,Larger,1.0,Same,3.0,Same,30.0,70.0,,,70.0,51.0,VA
2016,,Middle Income,Larger,1.0,Better,2.0,Same,99.0,99.0,,,99.0,48.0,TX
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Better,99.0,99.0,,,99.0,6.0,CA
2016,Democrat,Middle Income,Same,3.0,Better,2.0,Better,69.0,70.0,,,95.0,56.0,WY
2016,Republican,Low Income,Larger,1.0,Worse,4.0,Same,50.0,50.0,,,50.0,47.0,TN
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,30.0,85.0,,,70.0,26.0,MI
2016,Republican,Middle Income,Larger,1.0,Better,2.0,Same,85.0,50.0,,,70.0,24.0,MD
2016,,Middle Income,Larger,1.0,Worse,4.0,Worse,75.0,70.0,,,85.0,20.0,KS
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,29.0,69.0,,,50.0,44.0,RI
2016,Republican,Upper Middle Income,Larger,1.0,Better,2.0,Better,52.0,97.0,,,97.0,42.0,PA
2016,,Low Income,Larger,1.0,Better,2.0,Worse,43.0,50.0,,,42.0,12.0,FL
2016,Republican,Low Income,Larger,1.0,Worse,4.0,Same,60.0,40.0,,,70.0,39.0,OH
2016,Republican,Upper Middle Income,Same,3.0,Better,2.0,Same,69.0,31.0,,,83.0,38.0,ND
2016,,Middle Income,Same,3.0,Same,3.0,Same,99.0,99.0,,,99.0,51.0,VA
2016,Democrat,Low Income,Larger,1.0,Better,2.0,Same,50.0,60.0,,,40.0,51.0,VA
2016,Republican,Upper Middle Income,Same,3.0,Worse,4.0,Same,50.0,52.0,,,52.0,29.0,MO
2016,Republican,High Income,Larger,1.0,Same,3.0,Same,50.0,20.0,,,85.0,26.0,MI
2016,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Same,66.0,61.0,,,70.0,27.0,MN
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Same,61.0,60.0,,,60.0,37.0,NC
2016,Democrat,Middle Income,Larger,1.0,Same,3.0,Same,50.0,50.0,,,50.0,12.0,FL
2016,Republican,Upper Middle Income,Larger,1.0,Worse,5.0,Worse,85.0,70.0,,,60.0,54.0,WV
2016,Democrat,High Income,Larger,1.0,Better,1.0,Better,51.0,70.0,,,59.0,9.0,CT
2016,Republican,Middle Income,Larger,1.0,Same,3.0,Same,55.0,71.0,,,69.0,8.0,CO
2016,Republican,Low Income,Larger,1.0,Worse,4.0,Same,60.0,70.0,,,85.0,5.0,AR
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,50.0,85.0,,,86.0,36.0,NY
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Better,30.0,71.0,,,51.0,32.0,NV
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Same,40.0,50.0,,,50.0,44.0,RI
2016,Republican,Low Income,Smaller,5.0,Worse,5.0,Same,30.0,85.0,,,85.0,39.0,OH
2016,,Low Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,99.0,39.0,OH
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Same,70.0,70.0,,,69.0,13.0,GA
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Worse,51.0,51.0,,,97.0,37.0,NC
2016,Democrat,Upper Middle Income,Larger,1.0,Same,3.0,Worse,15.0,50.0,,,70.0,48.0,TX
2016,Democrat,Low Income,Larger,1.0,Better,1.0,Better,60.0,97.0,,,85.0,24.0,MD
2016,Republican,Middle Income,Larger,2.0,Same,3.0,Better,70.0,50.0,,,70.0,48.0,TX
2016,Republican,Low Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,10.0,DE
2016,,High Income,Larger,2.0,Better,2.0,Same,50.0,50.0,,,50.0,6.0,CA
2016,Democrat,Low Income,Larger,1.0,Same,3.0,Same,70.0,70.0,,,97.0,37.0,NC
2016,,Low Income,Larger,1.0,Better,2.0,Same,99.0,99.0,,,99.0,26.0,MI
2016,,Middle Income,Larger,1.0,Better,2.0,Same,60.0,15.0,,,60.0,48.0,TX
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,99.0,99.0,,,99.0,9.0,CT
2016,,Upper Middle Income,Larger,1.0,Same,3.0,Same,30.0,15.0,,,71.0,48.0,TX
2016,,Upper Middle Income,Larger,1.0,Better,2.0,Worse,46.0,41.0,,,48.0,39.0,OH
2016,Democrat,Low Income,Larger,1.0,Better,2.0,Same,60.0,40.0,,,50.0,39.0,OH
2016,,Middle Income,Larger,1.0,Worse,4.0,Same,99.0,99.0,,,99.0,36.0,NY
2016,,Low Income,Same,3.0,Better,2.0,Same,70.0,70.0,,,40.0,41.0,OR
2016,Republican,Upper Middle Income,Larger,2.0,Same,3.0,Same,50.0,30.0,,,50.0,51.0,VA
2016,Democrat,Upper Middle Income,Larger,1.0,Better,2.0,Better,40.0,45.0,,,57.0,8.0,CO
2016,,Low Income,Larger,1.0,Same,3.0,Worse,50.0,30.0,,,85.0,48.0,TX
2016,,Low Income,Larger,2.0,Same,3.0,Same,99.0,99.0,,,99.0,42.0,PA
2016,Democrat,Low Income,Larger,1.0,Same,3.0,Same,40.0,60.0,,,70.0,44.0,RI
2016,Republican,High Income,Larger,1.0,Worse,5.0,Same,60.0,41.0,,,71.0,26.0,MI
2016,Democrat,Low Income,Larger,2.0,Better,2.0,Same,60.0,60.0,,,85.0,39.0,OH
2016,Republican,Low Income,Smaller,4.0,Same,3.0,Same,51.0,53.0,,,62.0,40.0,OK
